:START_ID,:END_ID,:TYPE,display_relation
14159,23002,drug_effect,side effect
14159,23158,drug_effect,side effect
14159,22718,drug_effect,side effect
14159,25201,drug_effect,side effect
14159,23864,drug_effect,side effect
14159,93440,drug_effect,side effect
14159,22380,drug_effect,side effect
14159,23544,drug_effect,side effect
14159,84853,drug_effect,side effect
14159,23157,drug_effect,side effect
14159,15484,drug_drug,synergistic interaction
14159,14176,drug_drug,synergistic interaction
14159,14884,drug_drug,synergistic interaction
14159,15119,drug_drug,synergistic interaction
14159,15074,drug_drug,synergistic interaction
14159,19222,drug_drug,synergistic interaction
14159,14424,drug_drug,synergistic interaction
14159,14161,drug_drug,synergistic interaction
14159,14956,drug_drug,synergistic interaction
14159,14762,drug_drug,synergistic interaction
14159,16788,drug_drug,synergistic interaction
14159,16793,drug_drug,synergistic interaction
14159,14276,drug_drug,synergistic interaction
14159,33575,contraindication,contraindication
14159,29113,contraindication,contraindication
14159,4468,drug_protein,target
14159,20299,drug_drug,synergistic interaction
14159,17309,drug_drug,synergistic interaction
14159,16532,drug_drug,synergistic interaction
14159,17831,drug_drug,synergistic interaction
14159,17148,drug_drug,synergistic interaction
14159,14152,drug_drug,synergistic interaction
14159,15254,drug_drug,synergistic interaction
14159,15111,drug_drug,synergistic interaction
14159,14899,drug_drug,synergistic interaction
14159,16852,drug_drug,synergistic interaction
14159,16851,drug_drug,synergistic interaction
14159,14901,drug_drug,synergistic interaction
14159,20254,drug_drug,synergistic interaction
14159,15466,drug_drug,synergistic interaction
14159,17307,drug_drug,synergistic interaction
14159,15874,drug_drug,synergistic interaction
14159,16846,drug_drug,synergistic interaction
14159,14336,drug_drug,synergistic interaction
14159,15868,drug_drug,synergistic interaction
14159,20148,drug_drug,synergistic interaction
14159,16536,drug_drug,synergistic interaction
14159,17341,drug_drug,synergistic interaction
14159,20305,drug_drug,synergistic interaction
14159,14807,drug_drug,synergistic interaction
14159,17306,drug_drug,synergistic interaction
14159,14249,drug_drug,synergistic interaction
14159,17560,drug_drug,synergistic interaction
14159,14881,drug_drug,synergistic interaction
14159,14993,drug_drug,synergistic interaction
14159,14141,drug_drug,synergistic interaction
14159,14880,drug_drug,synergistic interaction
14159,14547,drug_drug,synergistic interaction
14159,15133,drug_drug,synergistic interaction
14159,14999,drug_drug,synergistic interaction
14159,15104,drug_drug,synergistic interaction
14159,14596,drug_drug,synergistic interaction
14159,14643,drug_drug,synergistic interaction
14159,14198,drug_drug,synergistic interaction
14159,15093,drug_drug,synergistic interaction
14159,15320,drug_drug,synergistic interaction
14159,14638,drug_drug,synergistic interaction
14159,14380,drug_drug,synergistic interaction
14159,15132,drug_drug,synergistic interaction
14159,15078,drug_drug,synergistic interaction
14159,14272,drug_drug,synergistic interaction
14159,15274,drug_drug,synergistic interaction
14159,16066,drug_drug,synergistic interaction
14159,17237,drug_drug,synergistic interaction
14159,17238,drug_drug,synergistic interaction
14159,17233,drug_drug,synergistic interaction
14159,15006,drug_drug,synergistic interaction
14159,14193,drug_drug,synergistic interaction
14159,15590,drug_drug,synergistic interaction
14159,14938,drug_drug,synergistic interaction
14159,16057,drug_drug,synergistic interaction
14159,17231,drug_drug,synergistic interaction
14159,17232,drug_drug,synergistic interaction
14159,14240,drug_drug,synergistic interaction
14159,14848,drug_drug,synergistic interaction
14159,17230,drug_drug,synergistic interaction
14159,17229,drug_drug,synergistic interaction
14159,15210,drug_drug,synergistic interaction
14159,15783,drug_drug,synergistic interaction
14159,15546,drug_drug,synergistic interaction
14159,14942,drug_drug,synergistic interaction
14159,15417,drug_drug,synergistic interaction
14159,14202,drug_drug,synergistic interaction
14159,14900,drug_drug,synergistic interaction
14159,15171,drug_drug,synergistic interaction
14159,15089,drug_drug,synergistic interaction
14159,14020,drug_drug,synergistic interaction
14159,14263,drug_drug,synergistic interaction
14159,14140,drug_drug,synergistic interaction
14159,15001,drug_drug,synergistic interaction
14159,14223,drug_drug,synergistic interaction
14159,14323,drug_drug,synergistic interaction
14159,14990,drug_drug,synergistic interaction
14990,15484,drug_drug,synergistic interaction
14990,14176,drug_drug,synergistic interaction
14990,15074,drug_drug,synergistic interaction
14990,14884,drug_drug,synergistic interaction
14990,15119,drug_drug,synergistic interaction
14990,14208,drug_drug,synergistic interaction
14990,14476,drug_drug,synergistic interaction
14990,14477,drug_drug,synergistic interaction
14990,19222,drug_drug,synergistic interaction
14990,14424,drug_drug,synergistic interaction
14990,15026,drug_drug,synergistic interaction
14990,14221,drug_drug,synergistic interaction
14990,14943,drug_drug,synergistic interaction
14990,14685,drug_drug,synergistic interaction
14990,14276,drug_drug,synergistic interaction
14990,14032,drug_drug,synergistic interaction
14990,14033,drug_drug,synergistic interaction
14990,14034,drug_drug,synergistic interaction
14990,15079,drug_drug,synergistic interaction
14990,14161,drug_drug,synergistic interaction
14990,15064,drug_drug,synergistic interaction
14990,14019,drug_drug,synergistic interaction
14990,15003,drug_drug,synergistic interaction
14990,14251,drug_drug,synergistic interaction
14990,14207,drug_drug,synergistic interaction
14990,14956,drug_drug,synergistic interaction
14990,14792,drug_drug,synergistic interaction
14990,14975,drug_drug,synergistic interaction
14990,15077,drug_drug,synergistic interaction
14990,14023,drug_drug,synergistic interaction
14990,15012,drug_drug,synergistic interaction
14990,18959,drug_drug,synergistic interaction
14990,15176,drug_drug,synergistic interaction
14990,15187,drug_drug,synergistic interaction
14990,14235,drug_drug,synergistic interaction
14990,14270,drug_drug,synergistic interaction
14990,14481,drug_drug,synergistic interaction
14990,14211,drug_drug,synergistic interaction
14990,14483,drug_drug,synergistic interaction
14990,15130,drug_drug,synergistic interaction
14990,15167,drug_drug,synergistic interaction
14990,33575,contraindication,contraindication
14990,29113,contraindication,contraindication
14990,35764,contraindication,contraindication
14990,36253,contraindication,contraindication
14990,22457,drug_effect,side effect
14990,23000,drug_effect,side effect
14990,23101,drug_effect,side effect
14990,93440,drug_effect,side effect
14990,23157,drug_effect,side effect
14990,22447,drug_effect,side effect
14990,26162,drug_effect,side effect
14990,25201,drug_effect,side effect
14990,84853,drug_effect,side effect
14990,23002,drug_effect,side effect
14990,14966,drug_drug,synergistic interaction
14990,14215,drug_drug,synergistic interaction
14990,14222,drug_drug,synergistic interaction
14990,14229,drug_drug,synergistic interaction
14990,14296,drug_drug,synergistic interaction
14990,14280,drug_drug,synergistic interaction
14990,14993,drug_drug,synergistic interaction
14990,14369,drug_drug,synergistic interaction
14990,14141,drug_drug,synergistic interaction
14990,14880,drug_drug,synergistic interaction
14990,14813,drug_drug,synergistic interaction
14990,15153,drug_drug,synergistic interaction
14990,14582,drug_drug,synergistic interaction
14990,14547,drug_drug,synergistic interaction
14990,15095,drug_drug,synergistic interaction
14990,15133,drug_drug,synergistic interaction
14990,14308,drug_drug,synergistic interaction
14990,14999,drug_drug,synergistic interaction
14990,15076,drug_drug,synergistic interaction
14990,14596,drug_drug,synergistic interaction
14990,14162,drug_drug,synergistic interaction
14990,14198,drug_drug,synergistic interaction
14990,14784,drug_drug,synergistic interaction
14990,15093,drug_drug,synergistic interaction
14990,15320,drug_drug,synergistic interaction
14990,15151,drug_drug,synergistic interaction
14990,14237,drug_drug,synergistic interaction
14990,14638,drug_drug,synergistic interaction
14990,14380,drug_drug,synergistic interaction
14990,15201,drug_drug,synergistic interaction
14990,15078,drug_drug,synergistic interaction
14990,14272,drug_drug,synergistic interaction
14990,14980,drug_drug,synergistic interaction
14990,15274,drug_drug,synergistic interaction
14990,16066,drug_drug,synergistic interaction
14990,14942,drug_drug,synergistic interaction
14990,15102,drug_drug,synergistic interaction
14990,15198,drug_drug,synergistic interaction
14990,15417,drug_drug,synergistic interaction
14990,14142,drug_drug,synergistic interaction
14990,14940,drug_drug,synergistic interaction
14990,14202,drug_drug,synergistic interaction
14990,14900,drug_drug,synergistic interaction
14990,15260,drug_drug,synergistic interaction
14990,15171,drug_drug,synergistic interaction
14990,15180,drug_drug,synergistic interaction
14990,15088,drug_drug,synergistic interaction
14990,14020,drug_drug,synergistic interaction
14990,14196,drug_drug,synergistic interaction
14990,14263,drug_drug,synergistic interaction
14990,14696,drug_drug,synergistic interaction
14990,14972,drug_drug,synergistic interaction
14990,14028,drug_drug,synergistic interaction
14990,14140,drug_drug,synergistic interaction
14990,15143,drug_drug,synergistic interaction
14990,14042,drug_drug,synergistic interaction
14990,14223,drug_drug,synergistic interaction
14990,15013,drug_drug,synergistic interaction
14990,15598,drug_drug,synergistic interaction
29933,22949,disease_phenotype_positive,phenotype present
29933,84421,disease_phenotype_positive,phenotype present
29933,22746,disease_phenotype_positive,phenotype present
29933,84364,disease_phenotype_positive,phenotype present
29933,84886,disease_phenotype_positive,phenotype present
29933,84516,disease_phenotype_positive,phenotype present
119,1151,protein_protein,ppi
119,3495,protein_protein,ppi
119,12881,protein_protein,ppi
119,4579,protein_protein,ppi
119,194,protein_protein,ppi
119,6428,protein_protein,ppi
119,3910,protein_protein,ppi
119,22,protein_protein,ppi
119,1986,protein_protein,ppi
119,4732,protein_protein,ppi
119,1162,protein_protein,ppi
119,1705,protein_protein,ppi
119,6453,protein_protein,ppi
119,9723,protein_protein,ppi
119,729,protein_protein,ppi
119,13642,protein_protein,ppi
119,9194,protein_protein,ppi
119,2889,protein_protein,ppi
119,4817,protein_protein,ppi
119,1567,protein_protein,ppi
119,4536,protein_protein,ppi
119,3802,protein_protein,ppi
119,11887,protein_protein,ppi
119,5720,protein_protein,ppi
119,679,protein_protein,ppi
119,566,protein_protein,ppi
119,2329,protein_protein,ppi
119,2983,protein_protein,ppi
119,3819,protein_protein,ppi
119,279,protein_protein,ppi
119,8154,protein_protein,ppi
119,5086,protein_protein,ppi
119,4497,protein_protein,ppi
119,28208,disease_protein,associated with
119,33575,disease_protein,associated with
17949,14176,drug_drug,synergistic interaction
17949,15074,drug_drug,synergistic interaction
17949,15119,drug_drug,synergistic interaction
17949,14208,drug_drug,synergistic interaction
17949,14476,drug_drug,synergistic interaction
17949,14342,drug_drug,synergistic interaction
17949,14477,drug_drug,synergistic interaction
17949,14884,drug_drug,synergistic interaction
17949,19222,drug_drug,synergistic interaction
17949,14424,drug_drug,synergistic interaction
17949,14115,drug_drug,synergistic interaction
17949,20349,drug_drug,synergistic interaction
17949,15026,drug_drug,synergistic interaction
17949,15621,drug_drug,synergistic interaction
17949,14203,drug_drug,synergistic interaction
17949,14943,drug_drug,synergistic interaction
17949,15435,drug_drug,synergistic interaction
17949,14685,drug_drug,synergistic interaction
17949,14670,drug_drug,synergistic interaction
17949,15467,drug_drug,synergistic interaction
17949,14221,drug_drug,synergistic interaction
17949,14268,drug_drug,synergistic interaction
17949,14149,drug_drug,synergistic interaction
17949,14151,drug_drug,synergistic interaction
17949,17950,drug_drug,synergistic interaction
17949,14276,drug_drug,synergistic interaction
17949,14032,drug_drug,synergistic interaction
17949,14033,drug_drug,synergistic interaction
17949,14034,drug_drug,synergistic interaction
17949,14017,drug_drug,synergistic interaction
17949,14161,drug_drug,synergistic interaction
17949,15079,drug_drug,synergistic interaction
